Date,"Volatility of Returns (Session:Asia 18-24 ET, Interval:1h, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2025-03-16,3.5,-0.014938526811693846,-0.014938526811693846
2025-03-17,2.75,-0.30451612346914314,-0.30451612346914314
2025-03-18,1.75,-0.6906195856790756,-0.6906195856790756
2025-03-19,2.25,-0.49756785457410935,-0.49756785457410935
2025-03-20,2.25,-0.49756785457410935,-0.49756785457410935
2025-03-23,3.0,-0.20799025791666004,-0.20799025791666004
2025-03-24,1.75,-0.6906195856790756,-0.6906195856790756
2025-03-25,2.25,-0.49756785457410935,-0.49756785457410935
2025-03-26,2.75,-0.30451612346914314,-0.30451612346914314
2025-03-30,5.75,0.8537942631606541,0.8537942631606541
2025-03-31,3.0,-0.20799025791666004,-0.20799025791666004
2025-04-01,3.25,-0.11146439236417695,-0.11146439236417695
2025-04-02,9.5,2.3016822464479008,2.3016822464479008
2025-04-03,9.25,2.2051563808954175,2.2051563808954175
2025-04-06,14.75,4.328725423050046,4.328725423050046
2025-04-07,8.75,2.012104649790451,2.012104649790451
2025-04-08,22.5,7.321027255177023,7.321027255177023
2025-04-09,10.75,2.784311574210316,2.784311574210316
2025-04-13,9.25,2.2051563808954175,2.2051563808954175
2025-04-15,3.0,-0.20799025791666004,-0.20799025791666004
2025-04-16,5.25,0.6607425320556879,0.6607425320556879
2025-04-20,2.5,-0.40104198902162624,-0.40104198902162624
2025-04-21,3.0,-0.20799025791666004,-0.20799025791666004
2025-04-22,4.75,0.46769080095072163,0.46769080095072163
2025-04-23,3.25,-0.11146439236417695,-0.11146439236417695
2025-04-24,3.0,-0.20799025791666004,-0.20799025791666004
2025-04-27,2.25,-0.49756785457410935,-0.49756785457410935
2025-04-28,2.25,-0.49756785457410935,-0.49756785457410935
2025-04-29,2.5,-0.40104198902162624,-0.40104198902162624
2025-05-01,4.75,0.46769080095072163,0.46769080095072163
2025-05-04,3.5,-0.014938526811693846,-0.014938526811693846
2025-05-05,2.5,-0.40104198902162624,-0.40104198902162624
2025-05-06,3.5,-0.014938526811693846,-0.014938526811693846
2025-05-07,3.0,-0.20799025791666004,-0.20799025791666004
2025-05-11,2.0,-0.5940937201265925,-0.5940937201265925
2025-05-14,2.0,-0.5940937201265925,-0.5940937201265925
2025-05-18,5.25,0.6607425320556879,0.6607425320556879
2025-05-19,2.75,-0.30451612346914314,-0.30451612346914314
2025-05-20,5.25,0.6607425320556879,0.6607425320556879
2025-05-21,3.0,-0.20799025791666004,-0.20799025791666004
2025-05-22,2.75,-0.30451612346914314,-0.30451612346914314
2025-05-25,5.0,0.5642166665032048,0.5642166665032048
2025-05-26,3.25,-0.11146439236417695,-0.11146439236417695
2025-05-27,3.0,-0.20799025791666004,-0.20799025791666004
2025-05-28,6.5,1.1433718598181033,1.1433718598181033
2025-06-01,4.0,0.17811320429327235,0.17811320429327235
2025-06-02,2.25,-0.49756785457410935,-0.49756785457410935
2025-06-03,1.75,-0.6906195856790756,-0.6906195856790756
2025-06-04,2.25,-0.49756785457410935,-0.49756785457410935
2025-06-05,1.5,-0.7871454512315587,-0.7871454512315587
2025-06-08,3.0,-0.20799025791666004,-0.20799025791666004
2025-06-10,2.75,-0.30451612346914314,-0.30451612346914314
2025-06-15,4.0,0.17811320429327235,0.17811320429327235
2025-06-16,3.75,0.08158733874078926,0.08158733874078926
2025-06-17,3.25,-0.11146439236417695,-0.11146439236417695
2025-06-18,1.0,-0.9801971823365249,-0.9801971823365249
